date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),Tlog (degC),OT
2020/8/6 22:40,995.13,21.3,294.86,8.75,44.55,25.37,11.3,14.07,7.1,11.36,1172.27,0.24,0.57,46.05,31.22,429.8
2020/8/6 22:50,995.13,21.09,294.65,8.67,44.87,25.05,11.24,13.81,7.05,11.29,1173.14,0.34,0.55,49.99,31.02,428.7
2020/8/6 23:00,995.18,21.06,294.62,8.62,44.81,25,11.2,13.8,7.03,11.26,1173.33,0.29,0.51,69.49,30.83,428.4
2020/8/6 23:10,995.15,20.94,294.5,8.51,44.8,24.82,11.12,13.7,6.98,11.17,1173.82,0.37,0.68,29.85,30.65,426.5
2020/8/6 23:20,995.14,20.52,294.08,9.19,48.12,24.18,11.64,12.55,7.31,11.69,1175.25,0.26,0.7,50.83,30.47,435.2
2020/8/6 23:30,995.12,20.14,293.7,9.14,49.11,23.62,11.6,12.02,7.28,11.66,1176.76,0.22,0.43,33.9,30.29,434.6
2020/8/6 23:40,995.07,19.73,293.29,9.13,50.35,23.03,11.6,11.44,7.28,11.65,1178.36,0.28,0.74,1.22,30.1,432.8
2020/8/6 23:50,995.07,19.47,293.03,9.66,53.02,22.66,12.02,10.65,7.55,12.08,1179.21,0.3,0.79,103.2,29.9,444.6
2020/8/7 0:00,995.1,18.96,292.52,9.73,54.99,21.95,12.07,9.88,7.58,12.13,1181.28,1.16,1.58,198.1,29.7,444.1
2020/8/7 0:10,995.15,18.66,292.22,10.1,57.46,21.55,12.38,9.17,7.77,12.44,1182.41,1.32,1.61,208.6,29.47,437.5
2020/8/7 0:20,995.17,18.49,292.04,10.23,58.57,21.32,12.49,8.83,7.84,12.55,1183.08,0.88,1.31,195.5,29.23,446.6
2020/8/7 0:30,995.18,18.26,291.81,10.39,60.04,21.01,12.62,8.4,7.92,12.68,1183.97,0.93,1.37,188.3,29,447.1
2020/8/7 0:40,995.16,17.93,291.48,10.8,63,20.58,12.97,7.62,8.14,13.03,1185.12,0.95,1.58,196.9,28.78,436.5
2020/8/7 0:50,995.16,17.77,291.32,10.72,63.3,20.37,12.9,7.48,8.1,12.96,1185.81,0.89,1.33,220.8,28.57,439.5
2020/8/7 1:00,995.18,17.6,291.15,10.84,64.53,20.16,13.01,7.15,8.17,13.07,1186.48,0.53,0.83,190.8,28.35,442.4
2020/8/7 1:10,995.22,17.29,290.84,10.44,64.07,19.77,12.66,7.1,7.95,12.73,1187.95,1.04,1.47,147.6,28.15,456
2020/8/7 1:20,995.23,17.06,290.61,10.5,65.27,19.48,12.72,6.77,7.99,12.78,1188.88,0.83,1.42,152.2,27.95,459.5
2020/8/7 1:30,995.21,16.91,290.46,10.58,66.24,19.3,12.78,6.51,8.03,12.84,1189.43,0.36,1.01,95.8,27.74,461.9
2020/8/7 1:40,995.16,16.51,290.06,10.58,67.92,18.81,12.78,6.03,8.03,12.84,1191.02,0.75,1.39,144,27.55,464
2020/8/7 1:50,995.12,16.21,289.77,10.68,69.7,18.46,12.86,5.59,8.08,12.93,1192.17,0.67,1.07,138.7,27.35,466.4
2020/8/7 2:00,995.12,15.96,289.51,10.8,71.38,18.16,12.97,5.2,8.14,13.03,1193.15,0.89,1.88,126,27.15,474.2
2020/8/7 2:10,995.14,15.99,289.54,10.78,71.17,18.2,12.95,5.25,8.14,13.02,1193.06,0.25,0.54,160.7,26.95,473.8
2020/8/7 2:20,995.14,15.92,289.47,10.7,71.1,18.12,12.88,5.24,8.09,12.94,1193.38,0.71,1.37,128.8,26.75,466.2
2020/8/7 2:30,995.16,15.81,289.36,10.78,72,17.99,12.95,5.04,8.14,13.02,1193.83,0.67,1.37,115.9,26.57,467.5
2020/8/7 2:40,995.16,15.64,289.19,10.77,72.73,17.8,12.94,4.85,8.13,13.01,1194.53,0.91,1.93,120,26.39,470
2020/8/7 2:50,995.18,15.43,288.98,10.78,73.75,17.56,12.95,4.61,8.13,13.01,1195.42,0.73,1.7,103.9,26.21,469.3
2020/8/7 3:00,995.2,15.3,288.85,10.81,74.55,17.41,12.98,4.43,8.15,13.04,1195.98,0.59,1.61,137.4,26.03,470.6
2020/8/7 3:10,995.2,15.27,288.82,10.79,74.59,17.38,12.96,4.42,8.14,13.02,1196.11,0.27,0.7,358.5,25.85,469.8
2020/8/7 3:20,995.22,15.25,288.8,10.55,73.5,17.36,12.76,4.6,8.01,12.82,1196.3,0.63,1.58,115.6,25.69,468.2
2020/8/7 3:30,995.19,15.2,288.75,10.54,73.66,17.3,12.74,4.56,8,12.8,1196.49,0.62,0.97,22,25.54,466
2020/8/7 3:40,995.16,15.09,288.64,10.73,75.13,17.18,12.91,4.27,8.11,12.97,1196.84,0.5,0.89,66.37,25.39,468.9
2020/8/7 3:50,995.15,14.94,288.49,10.84,76.46,17.01,13.01,4,8.17,13.07,1197.39,0.24,0.43,42.5,25.23,469.4
2020/8/7 4:00,995.16,15.08,288.63,10.81,75.62,17.17,12.98,4.19,8.15,13.04,1196.83,0.21,0.46,308.3,25.09,469.4
2020/8/7 4:10,995.2,14.77,288.32,11.12,78.74,16.83,13.25,3.58,8.32,13.31,1198.06,1.1,2.21,215,24.97,456.6
2020/8/7 4:20,995.25,14.62,288.16,11.46,81.3,16.66,13.55,3.12,8.51,13.61,1198.61,1.52,2.06,208.5,24.86,451.3
2020/8/7 4:30,995.34,14.45,287.98,11.33,81.5,16.48,13.43,3.05,8.44,13.5,1199.47,0.91,1.26,183.7,24.75,461.6
2020/8/7 4:40,995.38,14.44,287.97,11.1,80.3,16.47,13.23,3.24,8.31,13.29,1199.65,0.7,1.2,186.9,24.64,464.9
2020/8/7 4:50,995.42,14.6,288.13,10.92,78.56,16.64,13.07,3.57,8.21,13.14,1199.11,0.93,1.67,182.5,24.55,460.1
2020/8/7 5:00,995.47,14.52,288.04,10.97,79.2,16.56,13.11,3.44,8.23,13.17,1199.49,0.81,1.52,170.6,24.47,462.7
2020/8/7 5:10,995.49,14.48,288,11.04,79.82,16.51,13.18,3.33,8.28,13.24,1199.64,0.25,0.48,302.7,24.4,461.7
2020/8/7 5:20,995.52,14.54,288.06,11.17,80.2,16.58,13.3,3.28,8.35,13.36,1199.38,0.44,0.79,192.3,24.35,460.5
2020/8/7 5:30,995.58,14.77,288.29,11.16,78.96,16.83,13.29,3.54,8.34,13.35,1198.49,0.81,1.17,167.6,24.33,458.2
2020/8/7 5:40,995.62,14.92,288.43,10.75,76.07,16.99,12.92,4.07,8.11,12.98,1198.09,1.31,1.87,146,24.37,471.1
2020/8/7 5:50,995.67,14.94,288.45,10.87,76.58,17.01,13.03,3.98,8.18,13.08,1198.02,0.74,1.52,131.1,24.45,475.6
2020/8/7 6:00,995.76,15.21,288.71,11.02,76.01,17.31,13.16,4.15,8.26,13.21,1196.94,0.85,1.33,142.1,24.55,485.7
2020/8/7 6:10,995.83,15.43,288.93,10.94,74.56,17.56,13.09,4.47,8.22,13.15,1196.14,0.96,1.46,147.2,24.69,486.7
2020/8/7 6:20,995.88,15.73,289.22,10.88,72.86,17.9,13.04,4.86,8.19,13.09,1194.98,1.02,1.49,143.7,24.86,482.6
2020/8/7 6:30,995.9,16.14,289.63,10.9,71.08,18.37,13.06,5.31,8.2,13.11,1193.31,0.73,1.22,138.8,25.06,480.5
2020/8/7 6:40,995.88,16.52,290.01,11.03,69.98,18.82,13.17,5.65,8.27,13.23,1191.67,0.76,1.34,126,25.31,479.3
2020/8/7 6:50,995.92,16.71,290.2,11.01,69.01,19.05,13.15,5.9,8.25,13.2,1190.94,0.83,1.43,135.9,25.64,481
2020/8/7 7:00,995.97,17.18,290.67,11.05,67.19,19.63,13.19,6.44,8.28,13.24,1189.05,0.7,1.28,97.6,26.02,478.8
2020/8/7 7:10,996.02,17.02,290.5,10.89,67.16,19.43,13.05,6.38,8.19,13.1,1189.84,0.95,1.46,98.5,26.46,474
2020/8/7 7:20,996.07,17.78,291.26,11.04,64.65,20.39,13.18,7.21,8.27,13.23,1186.73,0.65,1.34,90.6,26.94,472.7
2020/8/7 7:30,996.13,17.81,291.28,10.91,63.94,20.43,13.06,7.37,8.2,13.11,1186.73,0.78,1.68,91.1,27.47,463.9
2020/8/7 7:40,996.13,18.13,291.6,10.77,62.11,20.84,12.94,7.9,8.12,13,1185.49,0.68,1.35,90.4,28.06,461.2
2020/8/7 7:50,996.14,18.63,292.1,10.94,60.88,21.51,13.09,8.41,8.22,13.14,1183.4,1.02,1.74,127.1,28.69,458.1
2020/8/7 8:00,996.13,19.41,292.89,11.2,59,22.58,13.32,9.26,8.36,13.37,1180.12,1.08,1.74,150.6,29.39,461.9
2020/8/7 8:10,996.06,20.11,293.59,11.33,56.98,23.58,13.44,10.14,8.43,13.49,1177.17,0.62,1.19,126.8,30.12,460.4
2020/8/7 8:20,996.02,20.78,294.27,11.37,54.81,24.58,13.47,11.11,8.45,13.52,1174.43,0.62,1.29,123.9,30.89,457.4
2020/8/7 8:30,996.01,21.27,294.76,11.2,52.6,25.33,13.32,12,8.36,13.37,1172.52,0.83,1.47,109.5,31.7,450.2
2020/8/7 8:40,995.95,21.93,295.42,11.28,50.79,26.37,13.39,12.98,8.41,13.45,1169.81,1.04,1.64,125.2,32.54,447.5
2020/8/7 8:50,995.95,22.43,295.92,11.34,49.45,27.18,13.44,13.74,8.44,13.5,1167.8,0.89,1.76,113.3,33.37,443.3
2020/8/7 9:00,995.98,23.07,296.56,11.39,47.73,28.26,13.49,14.77,8.47,13.54,1165.29,0.79,1.68,97.9,34.2,438.2
2020/8/7 9:10,995.94,23.55,297.05,11.57,46.93,29.09,13.65,15.44,8.57,13.71,1163.29,1.07,1.85,87.7,35.01,432.8
2020/8/7 9:20,995.82,23.99,297.5,11.92,46.76,29.87,13.97,15.9,8.77,14.03,1161.29,1.01,1.63,108.2,35.78,430.9
2020/8/7 9:30,995.74,24.2,297.71,11.68,45.47,30.25,13.75,16.49,8.64,13.81,1160.47,1.32,2.04,83.9,36.47,428.9
2020/8/7 9:40,995.72,24.43,297.95,11.52,44.36,30.67,13.6,17.06,8.54,13.66,1159.61,1.75,2.45,91.1,37.11,417
2020/8/7 9:50,995.64,24.69,298.21,11.93,44.88,31.15,13.98,17.17,8.78,14.04,1158.35,1.81,2.58,86.2,37.69,419.1
2020/8/7 10:00,995.56,25.2,298.73,12.21,44.36,32.11,14.24,17.86,8.95,14.31,1156.15,1.85,2.96,74.55,38.2,419.8
2020/8/7 10:10,995.5,25.54,299.08,12.33,43.81,32.76,14.35,18.41,9.02,14.42,1154.71,2.13,2.79,85,38.63,418.4
2020/8/7 10:20,995.41,25.96,299.5,12.43,43.01,33.59,14.45,19.14,9.08,14.51,1152.95,1.71,2.58,75.5,38.98,419
2020/8/7 10:30,995.33,26.55,300.1,12.51,41.77,34.78,14.53,20.25,9.13,14.59,1150.55,1.51,2.36,80.7,39.33,419.6
2020/8/7 10:40,995.32,26.81,300.36,12.27,40.48,35.31,14.29,21.02,8.98,14.36,1149.65,1.86,2.76,84.4,39.68,416.1
2020/8/7 10:50,995.29,27.26,300.82,11.9,38.47,36.26,13.95,22.31,8.76,14.01,1148.04,1.58,2.39,96.5,40,408.2
2020/8/7 11:00,995.23,27.84,301.4,11.65,36.59,37.5,13.72,23.78,8.62,13.79,1145.86,1.63,3.3,103.3,40.31,405.1
2020/8/7 11:10,995.16,28.53,302.1,11.07,33.83,39.04,13.21,25.83,8.3,13.27,1143.38,0.88,2.8,150.9,40.62,404.9
2020/8/7 11:20,995.11,28.62,302.19,10.98,33.45,39.24,13.13,26.12,8.25,13.19,1143.02,1.77,3.51,96.3,40.97,403.8
2020/8/7 11:30,995.04,28.8,302.38,11.32,33.86,39.65,13.43,26.23,8.44,13.49,1142.12,2.09,3.45,169.2,41.31,404.5
2020/8/7 11:40,995.03,28.87,302.45,11.34,33.77,39.81,13.45,26.37,8.45,13.51,1141.84,1.72,3.6,103.4,41.6,403.7
2020/8/7 11:50,994.99,28.92,302.5,11.48,33.98,39.93,13.57,26.36,8.53,13.64,1141.55,1.57,3.27,117.5,41.83,403.9
2020/8/7 12:00,994.9,29.22,302.81,11.71,33.9,40.63,13.77,26.85,8.66,13.84,1140.22,0.84,2.58,135.8,42,404.2
2020/8/7 12:10,994.83,29.3,302.9,12.01,34.44,40.82,14.06,26.76,8.84,14.13,1139.72,1.77,3.23,47.1,42.16,404.2
2020/8/7 12:20,994.74,29.12,302.73,12.08,34.94,40.39,14.11,26.28,8.87,14.19,1140.27,2.66,4.49,34.49,42.31,404.1
2020/8/7 12:30,994.67,29.13,302.74,11.76,34.21,40.42,13.83,26.59,8.69,13.9,1140.27,2.23,3.96,22.81,42.39,404.2
2020/8/7 12:40,994.59,29.17,302.79,11.72,34.03,40.51,13.79,26.72,8.67,13.86,1140.05,2.72,5.38,10.82,42.41,404.3
2020/8/7 12:50,994.51,29.03,302.66,11.41,33.61,40.18,13.51,26.68,8.49,13.58,1140.61,2.82,5.6,37.65,42.37,404
2020/8/7 13:00,994.45,29.28,302.91,11.57,33.49,40.77,13.65,27.12,8.58,13.73,1139.53,3.08,4.53,43.51,42.25,404.5
2020/8/7 13:10,994.44,29.55,303.18,11.66,33.16,41.41,13.73,27.68,8.63,13.81,1138.47,2.06,4.53,60.76,42.18,404.4
2020/8/7 13:20,994.44,29.83,303.46,11.66,32.63,42.08,13.73,28.35,8.63,13.81,1137.41,2.11,4.08,76.48,42.2,404.7
2020/8/7 13:30,994.35,29.88,303.52,11.76,32.75,42.2,13.82,28.38,8.69,13.9,1137.09,2.5,4.92,54.86,42.37,404.6
2020/8/7 13:40,994.3,30.18,303.83,11.88,32.46,42.93,13.94,29,8.76,14.02,1135.86,1.61,2.78,91.2,42.58,404.6
2020/8/7 13:50,994.25,30.66,304.31,12.08,31.99,44.12,14.12,30.01,8.88,14.2,1133.93,1.88,3.51,155.3,42.85,405.3
2020/8/7 14:00,994.19,30.61,304.27,11.99,31.9,44,14.04,29.96,8.83,14.12,1134.08,1.61,2.39,66.9,43.22,404.6
2020/8/7 14:10,994.13,30.39,304.05,12.05,32.42,43.45,14.09,29.36,8.86,14.17,1134.81,1.82,4,2.73,43.59,404.4
2020/8/7 14:20,994.04,30.37,304.04,12.31,33.03,43.4,14.34,29.07,9.02,14.42,1134.67,2.39,3.82,52.15,43.88,404.2
2020/8/7 14:30,993.96,30.65,304.33,12.45,32.8,44.1,14.46,29.63,9.1,14.55,1133.48,1.47,2.83,164.6,44.03,404.3
2020/8/7 14:40,993.84,30.91,304.6,12.5,32.42,44.76,14.51,30.25,9.13,14.6,1132.35,1.95,3.42,182.4,44.17,404.2
2020/8/7 14:50,993.77,31.02,304.71,12.58,32.39,45.04,14.59,30.45,9.18,14.68,1131.83,2.58,4.03,204.7,44.33,404.1
2020/8/7 15:00,993.7,31.17,304.87,12.67,32.31,45.42,14.68,30.75,9.24,14.77,1131.15,2.56,5.38,178.7,44.5,404.6
2020/8/7 15:10,993.64,31.06,304.77,12.68,32.54,45.14,14.69,30.45,9.25,14.78,1131.49,1.95,3.35,161.3,44.65,404.6
2020/8/7 15:20,993.58,31.61,305.32,12.83,31.84,46.57,14.83,31.74,9.34,14.92,1129.31,1.58,2.99,154.2,44.75,404.8
2020/8/7 15:30,993.54,31.47,305.19,12.73,31.89,46.2,14.73,31.47,9.28,14.83,1129.83,1.76,4.21,69.6,44.9,404.9
2020/8/7 15:40,993.49,31.77,305.49,12.74,31.38,47,14.75,32.25,9.28,14.84,1128.66,1.26,3.04,10.46,45.03,404.4
2020/8/7 15:50,993.49,31.41,305.13,12.63,31.78,46.05,14.63,31.41,9.21,14.73,1130.04,2.24,3.76,53.95,45.15,403.7
2020/8/7 16:00,993.43,31.32,305.04,12.47,31.62,45.81,14.49,31.33,9.12,14.58,1130.38,3.04,4.85,110.2,45.19,403.7
2020/8/7 16:10,993.4,31.7,305.43,12.52,31.05,46.81,14.53,32.28,9.15,14.63,1128.91,1.43,3.32,153.1,45.11,403.3
2020/8/7 16:20,993.38,31.8,305.53,12.48,30.8,47.08,14.5,32.58,9.13,14.6,1128.53,2.98,5.26,126.3,45.03,403.8
2020/8/7 16:30,993.38,31.7,305.43,12.49,30.98,46.81,14.5,32.31,9.13,14.6,1128.89,2.26,4.36,150.9,44.98,403.2
2020/8/7 16:40,993.32,31.59,305.32,12.29,30.78,46.52,14.32,32.2,9.02,14.41,1129.32,1.82,3.4,189.5,44.9,403.1
2020/8/7 16:50,993.28,31.59,305.33,12.14,30.46,46.52,14.17,32.35,8.92,14.27,1129.33,1.5,2.68,176.5,44.84,403.2
2020/8/7 17:00,993.22,31.8,305.54,12.15,30.12,47.08,14.18,32.9,8.93,14.28,1128.48,1.86,3.34,193.9,44.84,403.2
2020/8/7 17:10,993.21,32.03,305.78,12,29.45,47.69,14.05,33.65,8.84,14.14,1127.68,1.78,3.23,181.2,44.88,403.2
2020/8/7 17:20,993.16,32.09,305.84,12.08,29.5,47.85,14.12,33.74,8.89,14.21,1127.37,1,3.27,296,44.9,403.9
2020/8/7 17:30,993.14,32.2,305.95,11.98,29.13,48.15,14.03,34.12,8.83,14.12,1126.98,2.11,3.79,168.4,44.92,403.3
2020/8/7 17:40,993.16,32.01,305.76,11.88,29.25,47.64,13.93,33.7,8.77,14.03,1127.75,1.41,2.68,202.5,44.89,403.6
2020/8/7 17:50,993.13,32.15,305.9,12.17,29.57,48.02,14.2,33.82,8.94,14.3,1127.07,1.43,2.96,137,44.82,404.2
2020/8/7 18:00,993.08,32.18,305.94,11.97,29.14,48.1,14.02,34.08,8.83,14.11,1126.99,2.13,4.15,155.6,44.74,402.9
2020/8/7 18:10,993.02,32.05,305.81,12.14,29.68,47.75,14.17,33.57,8.92,14.27,1127.33,1.6,2.55,98.1,44.62,403.4
2020/8/7 18:20,992.96,31.54,305.31,12.32,30.93,46.39,14.35,32.04,9.04,14.45,1129.07,1.92,3.1,93.9,44.47,403.3
2020/8/7 18:30,992.97,31.32,305.09,12.04,30.74,45.81,14.08,31.73,8.87,14.18,1130.01,1.95,2.96,96.7,44.26,403.2
2020/8/7 18:40,992.92,30.9,304.67,12.12,31.65,44.73,14.16,30.57,8.92,14.26,1131.49,1.38,2.26,80,43.91,403.3
2020/8/7 18:50,992.93,30.37,304.14,12.18,32.74,43.4,14.21,29.19,8.95,14.31,1133.45,1.51,2.36,55.59,43.42,404.3
2020/8/7 19:00,992.93,30.09,303.86,12.01,32.91,42.71,14.06,28.65,8.85,14.16,1134.57,2.13,3.16,51.16,42.87,405
2020/8/7 19:10,992.95,30.03,303.79,11.98,32.96,42.56,14.03,28.53,8.84,14.13,1134.83,2.09,2.97,53.67,42.3,405.1
2020/8/7 19:20,992.96,29.87,303.63,12.07,33.45,42.18,14.11,28.07,8.88,14.21,1135.4,1.6,2.14,44.3,41.73,406
2020/8/7 19:30,992.97,29.7,303.46,12.14,33.93,41.77,14.17,27.59,8.92,14.27,1136.03,1.7,2.42,19.25,41.19,406.5
2020/8/7 19:40,993.01,29.54,303.3,12.27,34.55,41.38,14.3,27.09,9,14.4,1136.62,2.15,2.69,7.6,40.68,408.3
2020/8/7 19:50,993.09,29.21,302.96,12.31,35.3,40.6,14.33,26.27,9.03,14.43,1137.93,1.8,2.45,2.93,40.18,408.4
2020/8/7 20:00,993.13,28.77,302.52,12.47,36.59,39.59,14.48,25.1,9.12,14.58,1139.57,1.4,2.33,358.3,39.7,409.8
2020/8/7 20:10,993.25,28.29,302.02,12.47,37.62,38.5,14.48,24.02,9.12,14.58,1141.53,0.79,1.54,338.7,39.25,409.8
2020/8/7 20:20,993.35,28.15,301.88,12.57,38.18,38.19,14.58,23.61,9.18,14.68,1142.13,0.9,2.14,3.09,38.85,409.8
2020/8/7 20:30,993.43,27.87,301.59,12.67,39.06,37.57,14.67,22.9,9.24,14.77,1143.24,0.5,0.88,61.77,38.49,410.9
2020/8/7 20:40,993.51,27.37,301.08,12.79,40.55,36.49,14.8,21.69,9.32,14.89,1145.19,0.27,0.61,100.3,38.16,413
2020/8/7 20:50,993.56,27.07,300.78,12.78,41.23,35.85,14.78,21.07,9.31,14.88,1146.39,0.19,0.4,8.85,37.85,412.4
2020/8/7 21:00,993.62,26.91,300.61,12.91,41.98,35.52,14.91,20.61,9.39,15.01,1147.01,0.5,0.89,53.13,37.55,413.2
2020/8/7 21:10,993.67,26.59,300.29,13.05,43.17,34.86,15.05,19.81,9.47,15.14,1148.23,0.46,0.75,61.48,37.27,416.1
2020/8/7 21:20,993.66,26.22,299.91,13.3,44.85,34.11,15.3,18.81,9.63,15.39,1149.54,0.19,0.58,4.31,36.99,417.4
2020/8/7 21:30,993.67,26.21,299.9,13.3,44.86,34.09,15.29,18.8,9.63,15.39,1149.58,0.4,0.75,60.39,36.71,418.4
2020/8/7 21:40,993.65,25.98,299.68,13.3,45.5,33.63,15.3,18.33,9.63,15.4,1150.45,0.4,0.78,46.68,36.45,419.9
2020/8/7 21:50,993.67,25.76,299.45,13.4,46.37,33.19,15.39,17.8,9.69,15.49,1151.27,0.34,0.64,25.68,36.19,420.3
2020/8/7 22:00,993.75,25.4,299.09,13.36,47.26,32.49,15.36,17.14,9.67,15.45,1152.77,0.31,0.67,28.63,35.94,418.1
2020/8/7 22:10,993.83,25.05,298.73,13.48,48.63,31.82,15.48,16.35,9.74,15.57,1154.16,0.31,0.46,227.5,35.71,421.4
2020/8/7 22:20,993.85,24.93,298.61,13.57,49.28,31.6,15.57,16.03,9.8,15.67,1154.61,0.2,0.4,74.73,35.49,425.2
2020/8/7 22:30,993.86,24.85,298.53,13.77,50.14,31.45,15.77,15.68,9.93,15.86,1154.84,0.21,0.39,47.27,35.28,425.8
2020/8/7 22:40,993.9,24.13,297.8,14.28,54.12,30.12,16.3,13.82,10.27,16.4,1157.45,0.23,0.58,52.17,35.07,441.8
2020/8/7 22:50,993.99,23.2,296.86,14.03,56.31,28.48,16.04,12.44,10.1,16.13,1161.32,1.4,2.38,193.5,34.85,442.6
2020/8/7 23:00,994.01,22.68,296.34,14.09,58.35,27.6,16.1,11.5,10.14,16.2,1163.35,1.07,2.15,208.7,34.58,444.5
2020/8/7 23:10,994,22.68,296.34,14.1,58.38,27.6,16.11,11.49,10.14,16.21,1163.33,0.79,1.4,224.2,34.26,441.1
2020/8/7 23:20,993.99,23,296.66,13.99,56.87,28.14,16,12.14,10.08,16.1,1162.11,0.49,0.84,18.38,33.94,436.9
2020/8/7 23:30,993.99,23.56,297.22,13.73,54.05,29.11,15.73,13.37,9.9,15.83,1160.04,1.15,1.69,34.82,33.66,427.9
2020/8/7 23:40,994.02,23.72,297.38,13.97,54.38,29.39,15.98,13.41,10.06,16.08,1159.33,0.95,1.75,79.85,33.42,433.1
2020/8/7 23:50,994.04,22.99,296.65,14.35,58.25,28.12,16.38,11.74,10.31,16.48,1162.04,0.37,0.67,174.5,33.22,441.1
2020/8/8 0:00,994.04,22.87,296.53,14.05,57.52,27.92,16.06,11.86,10.11,16.16,1162.65,0.35,0.92,204.3,33.04,435.4
2020/8/8 0:10,994.08,22.55,296.2,14.41,60.02,27.38,16.43,10.95,10.35,16.53,1163.79,0.8,1.81,162.5,32.87,451.3
2020/8/8 0:20,994.13,21.78,295.43,14.44,63.03,26.13,16.47,9.66,10.37,16.57,1166.88,1.21,2.25,171.8,32.71,450.8
2020/8/8 0:30,994.11,21.28,294.93,14.71,66.13,25.34,16.76,8.58,10.55,16.86,1168.71,0.79,1.59,188.7,32.53,463.4
2020/8/8 0:40,994.12,21.35,295,14.77,66.11,25.45,16.83,8.63,10.6,16.92,1168.4,0.77,1.37,219,32.31,464.8
2020/8/8 0:50,994.1,21.34,294.99,14.79,66.23,25.43,16.85,8.59,10.61,16.95,1168.42,0.97,1.43,214.8,32.08,465
2020/8/8 1:00,994.08,21.45,295.1,14.65,65.22,25.61,16.7,8.91,10.52,16.8,1168.02,0.83,1.32,207.5,31.86,458.7
2020/8/8 1:10,994.06,21.55,295.2,14.51,64.23,25.76,16.55,9.22,10.42,16.65,1167.67,0.91,1.35,199.6,31.66,452.5
2020/8/8 1:20,994.07,21.53,295.18,14.61,64.7,25.73,16.65,9.08,10.48,16.75,1167.71,0.39,0.79,195.5,31.49,455.3
2020/8/8 1:30,994.08,20.54,294.19,14.53,68.42,24.21,16.57,7.65,10.43,16.67,1171.69,1.01,1.88,181.1,31.33,452.4
2020/8/8 1:40,994.09,20.04,293.69,14.58,70.79,23.48,16.62,6.86,10.47,16.72,1173.69,0.65,1.3,179.3,31.16,456.2
2020/8/8 1:50,994.12,19.94,293.58,14.65,71.55,23.33,16.69,6.64,10.51,16.79,1174.09,0.53,0.96,184,30.97,464.6
2020/8/8 2:00,994.17,20.1,293.74,14.53,70.32,23.57,16.57,6.99,10.43,16.67,1173.56,1.11,1.65,193.5,30.78,458.9
2020/8/8 2:10,994.15,20.37,294.01,14.48,68.93,23.96,16.52,7.44,10.4,16.61,1172.48,1.04,1.41,194.1,30.59,455
2020/8/8 2:20,994.11,20.42,294.07,14.46,68.64,24.04,16.5,7.54,10.39,16.6,1172.24,1.07,1.59,190,30.42,453.7
2020/8/8 2:30,994.1,20.36,294.01,14.45,68.85,23.95,16.49,7.46,10.38,16.59,1172.48,0.65,1.19,187.6,30.27,451.6
2020/8/8 2:40,994.16,19.98,293.62,14.58,71.08,23.39,16.63,6.76,10.47,16.72,1174.01,0.26,0.69,117.8,30.15,458.7
2020/8/8 2:50,994.21,19.4,293.04,14.5,73.3,22.56,16.54,6.02,10.41,16.64,1176.43,0.83,1.16,201.9,30.03,451.3
2020/8/8 3:00,994.21,18.98,292.62,14.64,75.9,21.98,16.68,5.3,10.5,16.78,1178.06,1.35,2.94,155.4,29.9,468.8
2020/8/8 3:10,994.23,18.69,292.32,14.81,78.14,21.59,16.87,4.72,10.62,16.97,1179.16,0.66,1.71,118.3,29.75,481.8
2020/8/8 3:20,994.24,18.56,292.19,14.72,78.32,21.41,16.77,4.64,10.56,16.87,1179.75,0.68,1.01,159.4,29.58,476.6
2020/8/8 3:30,994.24,18.58,292.21,14.64,77.85,21.44,16.69,4.75,10.51,16.79,1179.71,1.18,1.9,132.7,29.41,472.2
2020/8/8 3:40,994.23,18.56,292.19,14.67,78.08,21.41,16.72,4.69,10.53,16.82,1179.76,0.86,1.39,171.6,29.26,474.4
2020/8/8 3:50,994.26,18.51,292.14,14.64,78.19,21.34,16.69,4.66,10.51,16.79,1180.02,0.54,1.12,180.4,29.12,471.2
2020/8/8 4:00,994.27,18.58,292.21,14.59,77.59,21.44,16.63,4.8,10.47,16.73,1179.77,0.41,0.88,106.9,28.99,471.5
2020/8/8 4:10,994.27,18.62,292.25,14.59,77.39,21.49,16.63,4.86,10.47,16.73,1179.61,1.19,2.37,105.2,28.88,468.8
2020/8/8 4:20,994.35,18.59,292.21,14.56,77.37,21.45,16.6,4.85,10.45,16.69,1179.84,0.95,2.26,162.4,28.76,469.1
2020/8/8 4:30,994.4,18.57,292.19,14.59,77.61,21.42,16.63,4.8,10.47,16.72,1179.97,0.38,1.17,52.07,28.65,469.9
2020/8/8 4:40,994.42,18.47,292.09,14.68,78.58,21.29,16.73,4.56,10.53,16.82,1180.35,0.84,1.76,96.5,28.55,469.3
2020/8/8 4:50,994.51,18.37,291.98,14.57,78.53,21.16,16.62,4.54,10.46,16.71,1180.91,0.59,1.06,137.2,28.46,466.5
2020/8/8 5:00,994.56,18.22,291.82,14.55,79.16,20.96,16.59,4.37,10.44,16.68,1181.59,0.94,1.74,142.2,28.38,464.4
